date,value
2010-01-01,65.40619133114113
2010-04-01,65.15779373766897
2010-07-01,66.01166046522953
2010-10-01,67.8435927170868
2011-01-01,70.03259650956034
2011-04-01,70.37414320058457
2011-07-01,70.59149109487274
2011-10-01,71.1814353793691
2012-01-01,72.81154458653023
2012-04-01,75.6215423626842
2012-07-01,77.29822611862133
2012-10-01,77.73292190719764
2013-01-01,79.41473913043477
2013-04-01,80.7898861283644
2013-07-01,82.08569772256728
2013-10-01,82.13858799171842
2014-01-01,81.794801242236
2014-04-01,83.35506418219462
2014-07-01,84.5715403726708
2014-10-01,85.0211076604555
2015-01-01,87.0838281573499
2015-04-01,85.7086811594203
2015-07-01,86.1318033126294
2015-10-01,88.4325300207039
2016-01-01,88.00940786749483
2016-04-01,90.2836894409938
2016-07-01,90.4423602484472
2016-10-01,92.37285507246376
2017-01-01,94.85869772256727
2017-04-01,96.842082815735
2017-07-01,97.3180952380952
2017-10-01,99.90971842650103
2018-01-01,98.4552360248447
2018-04-01,98.8254679089027
2018-07-01,99.53948654244303
2018-10-01,100.4121759834369
2019-01-01,100.5972919254658
2019-04-01,101.8666583850932
2019-07-01,103.0566894409938
2019-10-01,105.7276480331263
2020-01-01,108.2134906832298
2020-04-01,107.7639233954451
2020-07-01,109.4828571428571
2020-10-01,111.0960103519669
2021-01-01,112.9207246376812
2021-04-01,114.1107556935818
2021-07-01,116.675933747412
2021-10-01,123.4723333333333
2022-01-01,133.9666666666667
2022-04-01,167.1666666666667
2022-07-01,197.5666666666667
2022-10-01,200.7666666666667
2023-01-01,203.5666666666667
2023-04-01,203.0333333333333
2023-07-01,202.4333333333333
2023-10-01,206.1333333333333
2024-01-01,213.1666666666667
2024-04-01,207.5333333333333
2024-07-01,200.6333333333333
2024-10-01,190.3333333333333
2025-01-01,192.1333333333333
2025-04-01,192.8333333333333
2025-07-01,193.7
2025-10-01,194.3333333333333
2026-01-01,196.0333333333333
2026-04-01,204.2333333333333
