date,value
2014-01-01,95.4878673700075
2014-04-01,95.3447500627983
2014-07-01,95.4306204471239
2014-10-01,91.795440844009
2015-01-01,98.5505777442854
2015-04-01,98.5219542828435
2015-07-01,98.4647073599598
2015-10-01,98.3215900527506
2016-01-01,98.2643431298669
2016-04-01,98.5219542828435
2016-07-01,98.6650715900528
2016-10-01,98.8940592815875
2017-01-01,99.1516704345642
2017-04-01,99.380658126099
2017-07-01,99.4951519718664
2017-10-01,99.6955162019593
2018-01-01,99.8100100477267
2018-04-01,100.725960813866
2018-07-01,100.897701582517
2018-10-01,101.384300427028
2019-01-01,108.626036171816
2019-04-01,108.711906556142
2019-07-01,108.969517709118
2019-10-01,108.769153479025
2020-01-01,109.742351168048
2020-04-01,109.685104245164
2020-07-01,109.570610399397
2020-10-01,109.656480783723
2021-01-01,109.828221552374
2021-04-01,110.028585782467
2021-07-01,110.143079628234
2021-10-01,113.577895001256
2022-01-01,115.666666666667
2022-04-01,126.833333333333
2022-07-01,140.5
2022-10-01,144.366666666667
2023-01-01,156.833333333333
2023-04-01,165.6
2023-07-01,157.3
2023-10-01,165.733333333333
2024-01-01,155.666666666667
2024-04-01,145.733333333333
