date,value
2014-01-01,84.69055601317955
2015-01-01,89.12535420098848
2016-01-01,91.86271828665568
2017-01-01,102.2821457990115
2018-01-01,102.0540321252059
2019-01-01,102.7316639209226
2020-01-01,115.2443698517298
2021-01-01,128.1462108731466
2022-01-01,205.4916666666667
2023-01-01,227.4666666666667
