date,value
2010-01-01,65.3906664815491
2010-02-01,65.7166883229814
2010-03-01,65.1112191888929
2010-04-01,64.4591755060285
2010-05-01,65.250942835221
2010-06-01,65.7632628717574
2010-07-01,65.7632628717574
2010-08-01,65.8564119693094
2010-09-01,66.4153065546218
2010-10-01,67.1139247862623
2010-11-01,67.8591175666788
2010-12-01,68.5577357983193
2011-01-01,69.4892267738399
2011-02-01,70.4672922981366
2011-03-01,70.1412704567044
2011-04-01,70.1412704567044
2011-05-01,70.5604413956887
2011-06-01,70.4207177493606
2011-07-01,70.6535904932408
2011-08-01,70.4672922981366
2011-09-01,70.6535904932408
2011-10-01,70.5604413956887
2011-11-01,71.0727614322251
2011-12-01,71.9111033101936
2012-01-01,72.0974015052978
2012-02-01,72.376848797954
2012-03-01,73.960383456339
2012-04-01,74.4261289440994
2012-05-01,75.4973435659481
2012-06-01,76.9411545780051
2012-07-01,77.6397728096456
2012-08-01,77.1740273218853
2012-09-01,77.0808782243332
2012-10-01,76.848005480453
2012-11-01,77.8260710047497
2012-12-01,78.5246892363902
2013-01-01,79.1767329192546
2013-02-01,79.4940745341615
2013-03-01,79.5734099378882
2013-04-01,79.1767329192546
2013-05-01,81.0014472049689
2013-06-01,82.1914782608696
2013-07-01,82.350149068323
2013-08-01,82.0328074534161
2013-09-01,81.8741366459627
2013-10-01,82.0328074534161
2013-11-01,82.1914782608696
2013-12-01,82.1914782608696
2014-01-01,81.794801242236
2014-02-01,81.7154658385093
2014-03-01,81.8741366459627
2014-04-01,82.5881552795031
2014-05-01,83.2228385093168
2014-06-01,84.254198757764
2014-07-01,84.8888819875776
2014-08-01,84.4128695652174
2014-09-01,84.4128695652174
2014-10-01,84.0955279503106
2014-11-01,84.8095465838509
2014-12-01,86.158248447205
2015-01-01,89.4903354037267
2015-02-01,86.3962546583851
2015-03-01,85.3648944099379
2015-04-01,84.8888819875776
2015-05-01,85.6822360248447
2015-06-01,86.5549254658385
2015-07-01,86.3962546583851
2015-08-01,85.9995776397515
2015-09-01,85.9995776397515
2015-10-01,86.6342608695652
2015-11-01,88.855652173913
2015-12-01,89.8076770186335
2016-01-01,88.855652173913
2016-02-01,87.9036273291925
2016-03-01,87.2689440993789
2016-04-01,88.5383105590062
2016-05-01,90.2043540372671
2016-06-01,92.1084037267081
2016-07-01,91.3943850931677
2016-08-01,89.8870124223602
2016-09-01,90.0456832298137
2016-10-01,90.9977080745342
2016-11-01,92.5050807453416
2016-12-01,93.6157763975155
2017-01-01,94.6471366459627
2017-02-01,95.123149068323
2017-03-01,94.8058074534161
2017-04-01,95.9958385093168
2017-05-01,96.6305217391304
2017-06-01,97.8998881987578
2017-07-01,97.1065341614907
2017-08-01,97.027198757764
2017-09-01,97.820552795031
2017-10-01,99.0105838509317
2017-11-01,100.279950310559
2017-12-01,100.438621118012
2018-01-01,99.8039378881987
2018-02-01,98.1378944099379
2018-03-01,97.4238757763975
2018-04-01,97.5032111801242
2018-05-01,98.6139068322981
2018-06-01,100.359285714286
2018-07-01,100.438621118012
2018-08-01,99.4865962732919
2018-09-01,98.6932422360248
2018-10-01,99.0899192546584
2018-11-01,101.311310559006
2018-12-01,100.835298136646
2019-01-01,100.993968944099
2019-02-01,100.517956521739
2019-03-01,100.279950310559
2019-04-01,100.993968944099
2019-05-01,102.104664596273
2019-06-01,102.501341614907
2019-07-01,102.66001242236
2019-08-01,102.89801863354
2019-09-01,103.612037267081
2019-10-01,104.643397515528
2019-11-01,105.436751552795
2019-12-01,107.102795031056
2020-01-01,108.68950310559
2020-02-01,108.68950310559
2020-03-01,107.261465838509
2020-04-01,106.944124223603
2020-05-01,107.420136645963
2020-06-01,108.92750931677
2020-07-01,108.92750931677
2020-08-01,109.324186335404
2020-09-01,110.196875776398
2020-10-01,110.355546583851
2020-11-01,110.910894409938
2020-12-01,112.021590062112
2021-01-01,112.735608695652
2021-02-01,113.290956521739
2021-03-01,112.735608695652
2021-04-01,112.814944099379
2021-05-01,113.925639751553
2021-06-01,115.591683229814
2021-07-01,116.305701863354
2021-08-01,116.702378881988
2021-09-01,117.019720496894
2021-10-01,119.479118012422
2021-11-01,123.207881987578
2021-12-01,127.73
2022-01-01,131.7
2022-02-01,132.9
2022-03-01,137.3
2022-04-01,151.7
2022-05-01,166.3
2022-06-01,183.5
2022-07-01,193.1
2022-08-01,197.7
2022-09-01,201.9
2022-10-01,201.6
2022-11-01,200.3
2022-12-01,200.4
2023-01-01,201.8
2023-02-01,204.1
2023-03-01,204.8
2023-04-01,202.7
2023-05-01,203.1
2023-06-01,203.3
2023-07-01,201.9
2023-08-01,201.9
2023-09-01,203.5
2023-10-01,203.6
2023-11-01,206.0
2023-12-01,208.8
2024-01-01,215.0
2024-02-01,214.5
2024-03-01,210.0
2024-04-01,208.2
2024-05-01,206.3
2024-06-01,208.1
2024-07-01,206.9
2024-08-01,204.1
2024-09-01,190.9
2024-10-01,189.9
2024-11-01,189.4
2024-12-01,191.7
2025-01-01,192.6
2025-02-01,192.2
