exp_id,MASE,SoftDTW,TPAloss,SQL,var,em,block,TPA,Neff,maxw
B11-M-025,0.184848419595937,73.604325926823,0.333333333333333,0.1131767370352217,HCPI,EM6,A,0.666666666666667,2.4521824423737124,0.61
B11-M-026,0.101727605022578,29.9294910225952,0.166666666666667,0.0996458071792306,HCPI,EM6,A,0.833333333333333,1.3067137809187286,0.872093023255814
B11-M-027,0.0683943629115092,14.4023392445914,0.0,0.0855617879557358,HCPI,EM6,A,1.0,2.0357234644050375,0.528089887640449
B11-M-028,0.186379177038598,128.048831761075,0.0,0.1510253240235057,HCPI,EM6,A,1.0,4.460303300624442,0.39
B11-M-029,0.17473154938137,48.3442000500269,0.0,0.1537104741515665,HCPI,EM6,A,1.0,2.6992014196983134,0.564102564102564
B11-M-030,0.168931343736374,111.622826486089,0.0,0.1344735856900262,HCPI,EM6,A,1.0,3.610027855153204,0.375
B11-M-031,0.120853805140447,26.7717555337528,0.166666666666667,0.0975356633992424,HCPI,EM7,A,0.833333333333333,2.5055975794251126,0.450549450549451
B11-M-032,0.0873364659600652,14.7894588750036,0.0,0.0943696466867462,HCPI,EM7,A,1.0,1.310615989515072,0.87
B11-M-033,0.0592713223822839,11.1537883984325,0.0,0.0674939246530309,HCPI,EM7,A,1.0,1.721763085399449,0.75
B11-M-034,0.165291153165857,110.728865053288,0.0,0.1728869622486991,HCPI,EM7,A,1.0,2.323892519970951,0.625
B11-M-035,0.185603657647391,53.9117917352983,0.0,0.1559290770708853,HCPI,EM7,A,1.0,2.544529262086514,0.58
B11-M-036,0.10784443943618,23.0584964236576,0.0,0.1027648657640054,HCPI,EM7,A,1.0,5.260869565217387,0.262626262626263
B11-M-037,0.184848419595937,73.604325926823,0.333333333333333,0.1131767370352217,HCPI,EM8,A,0.666666666666667,2.4521824423737124,0.61
